Date,Value,labels
2001-02-01T00:00:00,0.03683640303358613,2001-02-01T00:00:00
2001-03-01T00:00:00,0.02465166130760986,2001-03-01T00:00:00
2001-04-01T00:00:00,0.02572347266881029,2001-04-01T00:00:00
2001-05-01T00:00:00,0.05644302449414271,2001-05-01T00:00:00
2001-06-01T00:00:00,0.05514316012725345,2001-06-01T00:00:00
2001-07-01T00:00:00,0.028361344537815126,2001-07-01T00:00:00
2001-08-01T00:00:00,0.026232948583420776,2001-08-01T00:00:00
2001-09-01T00:00:00,0.028154327424400417,2001-09-01T00:00:00
2001-10-01T00:00:00,0.014583333333333334,2001-10-01T00:00:00
2001-11-01T00:00:00,-0.024922118380062305,2001-11-01T00:00:00
2001-12-01T00:00:00,-0.009345794392523364,2001-12-01T00:00:00
2002-01-01T00:00:00,0.035331905781584586,2002-01-01T00:00:00
2002-02-01T00:00:00,0.01567398119122257,2002-02-01T00:00:00
2002-03-01T00:00:00,0.0198744769874477,2002-03-01T00:00:00
2002-04-01T00:00:00,0.034482758620689655,2002-04-01T00:00:00
2002-05-01T00:00:00,0.0020161290322580645,2002-05-01T00:00:00
2002-06-01T00:00:00,0.004020100502512563,2002-06-01T00:00:00
2002-07-01T00:00:00,0.020429009193054137,2002-07-01T00:00:00
2002-08-01T00:00:00,0.023517382413087935,2002-08-01T00:00:00
2002-09-01T00:00:00,0.028397565922920892,2002-09-01T00:00:00
2002-10-01T00:00:00,0.052361396303901436,2002-10-01T00:00:00
2002-11-01T00:00:00,0.09691160809371673,2002-11-01T00:00:00
2002-12-01T00:00:00,0.08280922431865828,2002-12-01T00:00:00
2003-01-01T00:00:00,0.0703205791106515,2003-01-01T00:00:00
2003-02-01T00:00:00,0.06790123456790123,2003-02-01T00:00:00
2003-03-01T00:00:00,0.0758974358974359,2003-03-01T00:00:00
2003-04-01T00:00:00,0.0595959595959596,2003-04-01T00:00:00
2003-05-01T00:00:00,0.0482897384305835,2003-05-01T00:00:00
2003-06-01T00:00:00,0.04804804804804805,2003-06-01T00:00:00
2003-07-01T00:00:00,0.044044044044044044,2003-07-01T00:00:00
2003-08-01T00:00:00,0.04095904095904096,2003-08-01T00:00:00
2003-09-01T00:00:00,0.03353057199211045,2003-09-01T00:00:00
2003-10-01T00:00:00,0.0175609756097561,2003-10-01T00:00:00
2003-11-01T00:00:00,0.01650485436893204,2003-11-01T00:00:00
2003-12-01T00:00:00,0.012584704743465635,2003-12-01T00:00:00
2004-01-01T00:00:00,0.010628019323671498,2004-01-01T00:00:00
2004-02-01T00:00:00,0.007707129094412331,2004-02-01T00:00:00
2004-03-01T00:00:00,0,2004-03-01T00:00:00
2004-04-01T00:00:00,0.002859866539561487,2004-04-01T00:00:00
2004-05-01T00:00:00,0.018234165067178502,2004-05-01T00:00:00
2004-06-01T00:00:00,0.022922636103151862,2004-06-01T00:00:00
2004-07-01T00:00:00,0.020134228187919462,2004-07-01T00:00:00
2004-08-01T00:00:00,0.019193857965451054,2004-08-01T00:00:00
2004-09-01T00:00:00,0.01431297709923664,2004-09-01T00:00:00
2004-10-01T00:00:00,0.016299137104506232,2004-10-01T00:00:00
2004-11-01T00:00:00,0.019102196752626553,2004-11-01T00:00:00
2004-12-01T00:00:00,0.017208413001912046,2004-12-01T00:00:00
2005-01-01T00:00:00,0.014340344168260038,2005-01-01T00:00:00
2005-02-01T00:00:00,0.015296367112810707,2005-02-01T00:00:00
2005-03-01T00:00:00,0.019065776930409915,2005-03-01T00:00:00
2005-04-01T00:00:00,0.022813688212927757,2005-04-01T00:00:00
2005-05-01T00:00:00,0.012252591894439209,2005-05-01T00:00:00
2005-06-01T00:00:00,0.006535947712418301,2005-06-01T00:00:00
2005-07-01T00:00:00,0.021616541353383457,2005-07-01T00:00:00
2005-08-01T00:00:00,0.023540489642184557,2005-08-01T00:00:00
2005-09-01T00:00:00,0.034807149576669805,2005-09-01T00:00:00
2005-10-01T00:00:00,0.03490566037735849,2005-10-01T00:00:00
2005-11-01T00:00:00,0.02717900656044986,2005-11-01T00:00:00
2005-12-01T00:00:00,0.02443609022556391,2005-12-01T00:00:00
2006-01-01T00:00:00,0.04052780395852969,2006-01-01T00:00:00
2006-02-01T00:00:00,0.03295668549905838,2006-02-01T00:00:00
2006-03-01T00:00:00,0.031805425631431246,2006-03-01T00:00:00
2006-04-01T00:00:00,0.03531598513011153,2006-04-01T00:00:00
2006-05-01T00:00:00,0.0446927374301676,2006-05-01T00:00:00
2006-06-01T00:00:00,0.03710575139146568,2006-06-01T00:00:00
2006-07-01T00:00:00,0.04323827046918123,2006-07-01T00:00:00
2006-08-01T00:00:00,0.04783808647654094,2006-08-01T00:00:00
2006-09-01T00:00:00,0.03727272727272727,2006-09-01T00:00:00
